Player,Team,Position,Nationality,Foot,Height_cm,Age,Contract_years,Cost_eur,MarketValue_eur,Venta,Google_Trend,Media,Mediana,Máximo,Mínimo,Varianza,Twitter,Instagram,Minutos_jugados,Duelos_aéreos_ganados_ptg,Entradas_logradas_ptg,Tiros_interceptados_90,Interceptaciones_90,Faltas_90,Tarjetas_amarillas_90,Tarjetas_rojas_90,Goles_90,Remates_90,Tiros_portería_ptg,Asistencias_90,Centros_90,Regates_90,PassAccuracy_pct,ShortMedPassAccuracy_pct,LongPassAccuracy_pct,KeyPasses_per90,FinalThirdPasses_per90,PenaltyAreaPasses_per90,ThroughPasses_per90,ProgressivePasses_per90,FreeKicks_per90,Corners_per90,Player_key,League,Nacionalidad,Continent,PC1,Mean,Variance,Min,Max,Median,Player_pi,Sold_flag
Erik Pieters,Burnley,3,Netherlands,0,183,30,2,1100000,5000000,1,0.010989011,0.02703868423625475,0.02178030303030303,0.1,0.0,0.02555122949527691,0.0,14137.42857142857,1350,48.08,0.0,0.4,5.6,1.2,0.13,0.0,0.07,0.73,27.27,0.07,1.93,1.53,72.17,80.98,45.45,0.33,6.73,3.13,1.53,7.87,0.33,0.4,Erik Pieters,Premier,Netherlands,Europe,-0.851777456662379,0.0077777777777777776,2.2977610062893073e-05,0.0,0.0224,0.0056,Erik Pieters,1.0
Ezequiel Ávila,Osasuna,1,Argentina,0,181,25,4,2700000,5000000,1,0.001271455816910362,0.0122230323636514,0.002859477124183006,0.375,0.0,0.05083096835085872,7932.0,23733.25,2130,43.75,42.86,0.0,2.96,1.61,0.42,0.0,0.42,3.55,33.33,0.08,2.41,4.9,58.75,67.06,50.0,0.3,4.27,2.28,1.44,4.31,0.08,0.04,Ezequiel Avila,LaLiga,Argentina,South America,-0.8589307561290818,0.008474074074074075,0.00010352346610761707,0.0,0.0512,0.0048000000000000004,Ezequiel Avila,1.0
Fabian Delph,Everton,3,England,0,174,29,3,9500000,15000000,1,0.05494505494505494,0.1467843614764018,0.08712121212121213,1.142857142857143,0.00233781414377557,0.2013890371499823,0.0,,768,26.92,31.25,0.0,3.75,0.7,0.12,0.12,0.0,0.47,75.0,0.12,0.94,1.17,91.72,95.27,54.17,0.12,11.95,3.16,0.59,12.07,0.0,0.0,Fabian Delph,Premier,England,Europe,-0.2921597170628001,0.05517037037037037,0.006512711558350804,0.0112,0.5152,0.0336,Fabian Delph,1.0
Fabio Depaoli,Sampdoria,3,Italy,1,178,22,5,4500000,5000000,1,0.010989011,0.03587851084927179,0.03229166666666666,0.2083333333333333,0.0,0.03474500673641087,0.0,13789.0,2622,44.29,22.0,0.27,5.56,1.68,0.41,0.07,0.0,0.34,20.0,0.14,3.67,2.57,71.73,80.36,48.12,0.62,4.81,3.91,1.13,8.86,0.0,0.03,Fabio Depaoli,Serie A,Italy,Europe,-0.8513527252592117,0.009333333333333334,5.798641509433964e-05,0.0,0.056,0.0112,Fabio Depaoli,1.0
Fayçal Fajr,Getafe,2,France,1,178,30,2,1500000,4500000,1,0.0119047619047619,0.01592238104489477,0.01147129186602871,0.08333333333333333,0.0,0.01470054264239429,0.0,,3470,47.62,26.09,0.05,2.78,1.14,0.16,0.0,0.13,1.3,32.0,0.1,1.71,2.1,85.0,92.19,63.41,0.13,8.43,2.05,0.8,7.63,3.09,2.75,Faycal Fajr,LaLiga,France,Europe,-0.7770971723361723,0.01333333333333333,0.00029627122641509427,0.0,0.09899999999999999,0.009,Faycal Fajr,1.0
Ferland Mendy,Real Madrid,3,France,0,180,23,6,48000000,30000000,1,0.04395604395604395,0.1649567860703353,0.08928571428571427,1.25,0.0003225806451612903,0.2195586154700563,26826.0,561178.7272727273,2682,54.26,11.11,0.13,4.33,0.94,0.07,0.0,0.07,0.81,29.17,0.03,3.46,4.33,84.81,89.84,61.47,0.4,7.21,3.05,0.77,10.47,0.0,0.0,Ferland Mendy,LaLiga,France,Europe,-0.6975891719856873,0.04002962962962963,0.0016028006149545772,0.0112,0.2016,0.0224,Ferland Mendy,1.0
Fernando Calero Villa,Espanyol,3,Spain,1,183,24,5,8000000,10000000,1,0.01098901098901099,0.05027479167801521,0.02003205128205128,1.0,0.0,0.1484277911452226,3284.0,,3326,39.88,20.0,0.46,5.47,0.95,0.19,0.0,0.03,0.16,33.33,0.0,0.11,0.35,87.28,92.38,54.14,0.03,5.36,0.43,0.38,7.6,0.0,0.0,Fernando Calero Villa,LaLiga,Spain,Europe,-0.8568422922460079,0.008814814814814814,0.0001604707197763801,0.0,0.0784,0.0056,Fernando Calero Villa,1.0
Filip Kostić,Eintracht Frankfurt,1,Serbia,0,184,26,4,6000000,22000000,1,0.003496503496503497,0.006888707830152919,0.005155187074829932,0.02352941176470588,0.0003846153846153846,0.005440996152976713,0.0,,3115,48.45,15.0,0.12,4.33,0.81,0.12,0.0,0.14,1.68,27.59,0.29,6.5,4.74,63.07,75.26,45.18,0.87,4.8,5.11,0.95,8.96,0.81,1.42,Filip Kostic,Bundesliga,Serbia,Europe,-0.6399987608967096,0.04111111111111111,0.000640251572327044,0.02,0.12,0.04,Filip Kostic,1.0
Flavien Tait ,Rennes,2,France,1,175,26,4,9000000,8000000,1,0.003968253968253968,0.008435030621609961,0.00465991819375278,0.05714285714285715,0.0,0.01106606175685347,0.0,,3131,25.64,33.33,0.06,2.85,0.95,0.06,0.0,0.14,2.56,44.94,0.23,3.02,9.17,78.3,84.86,53.85,0.46,5.09,3.62,1.24,6.3,1.35,2.39,Flavien Tait,Ligue 1,France,Europe,-0.8766890579748975,0.004333333333333333,1.1242924528301886e-05,0.0,0.013499999999999998,0.0045,Flavien Tait,1.0
Florian Niederlechner,Augsburg,1,Germany,1,187,28,3,2500000,3500000,1,0.0006357279084551812,0.003463562323660559,0.001160848954966602,0.05555555555555555,0.0,0.008111992763240056,0.0,32865.0,1037,34.62,0.0,0.09,1.91,1.91,0.26,0.0,0.26,2.52,58.62,0.09,0.69,2.6,74.21,77.7,0.0,0.35,0.87,0.61,0.09,1.3,0.0,0.0,Florian Niederlechner,Bundesliga,Germany,Europe,-0.879870679034823,0.003733333333333333,1.6229433962264147e-05,0.0,0.016,0.0024000000000000002,Florian Niederlechner,1.0
Francesco Caputo,Sassuolo,1,Italy,1,181,31,3,7750000,4000000,1,0.003496503496503497,0.006376737038101826,0.005351419413919414,0.02352941176470588,0.0004166666666666666,0.004962133189375367,0.0,21827.5,3654,27.16,0.0,0.0,0.71,0.66,0.07,0.0,0.39,2.33,44.57,0.05,1.06,2.55,78.48,81.27,73.68,0.4,1.11,1.8,0.53,2.0,0.0,0.0,Francesco Caputo,Serie A,Italy,Europe,-0.7118588991515136,0.03592592592592593,0.00033780573025856043,0.02,0.08,0.04,Francesco Caputo,1.0
Franck Kessié,Milan,2,Côte d'Ivoire,1,183,22,3,24000000,33000000,1,0.06547619047619048,0.1439111472646818,0.08452380952380953,0.873015873015873,0.001777777777777778,0.1846276123965855,0.0,,3220,37.11,15.79,0.22,3.86,1.29,0.22,0.0,0.2,1.45,28.85,0.03,1.12,2.6,88.05,91.21,57.3,0.28,6.46,2.21,1.06,5.76,0.0,0.11,Franck Kessie,Serie A,Côte d'Ivoire,Africa,-0.6330091371773859,0.05275,0.004135139150943395,0.009,0.44999999999999996,0.040499999999999994,Franck Kessie,1.0
Gaël Kakuta,Amiens SC,1,France,0,172,27,3,3000000,2000000,1,0.003496503496503497,0.004874837945022629,0.004310665180230397,0.02083333333333333,0.0004166666666666666,0.003861028224663053,0.0,0.0,755,29.41,0.0,0.12,3.1,1.07,0.12,0.0,0.12,0.83,14.29,0.0,3.22,5.96,72.8,78.44,60.0,0.48,3.1,3.34,0.24,5.72,1.07,1.07,Gael Kakuta,Ligue 1,France,Europe,-0.7353564533553526,0.028148148148148148,0.00024933612858141164,0.02,0.12,0.02,Gael Kakuta,1.0
Gelson Martins,Monaco,1,Cape Verde Islands,1,173,24,5,30000000,28000000,1,0.006993006993006993,0.01062187232860276,0.008812111801242237,0.06410256410256411,0.0007692307692307692,0.01083884339556939,28025.0,,1736,20.93,14.29,0.1,1.97,0.88,0.05,0.0,0.21,1.87,50.0,0.1,4.04,6.38,77.54,84.87,58.33,0.31,2.13,3.53,0.62,4.51,0.0,0.05,Gelson Martins,Ligue 1,Cape Verde Islands,Africa,-0.27531824913051195,0.07444444444444444,0.006783647798742139,0.02,0.48,0.04,Gelson Martins,1.0
Gerard Gumbau,Girona,2,Spain,0,187,24,3,500000,2500000,1,0.003968253968253968,0.006243292699915937,0.003557063851181499,0.04166666666666666,0.0,0.007853949840211547,5145.0,,1279,45.16,20.0,0.07,3.45,1.97,0.35,0.07,0.07,1.27,33.33,0.07,1.55,0.63,76.69,83.74,51.72,0.14,4.64,1.41,0.28,4.29,1.06,0.84,Gerard Gumbau,LaLiga,Spain,Europe,-0.8740798171026836,0.0040416666666666665,1.650176886792453e-05,0.0,0.018,0.0045,Gerard Gumbau,1.0
Giovani Lo Celso,Tottenham Hotspur,2,Argentina,0,177,23,1,22000000,50000000,1,0.07142857142857142,0.09220813356542168,0.08012820512820512,0.3,0.005,0.06084179294108515,127361.0,750934.0,2547,30.95,34.78,0.0,2.37,1.2,0.18,0.0,0.32,2.3,43.08,0.11,0.92,5.41,85.59,88.13,60.53,0.39,7.17,3.25,2.51,6.08,0.21,0.18,Giovani Lo Celso,Premier,Argentina,South America,0.004279022224021878,0.14305555555555557,0.005788128930817608,0.075,0.44999999999999996,0.15,Giovani Lo Celso,1.0
Giovanni Di Lorenzo,Napoli,3,Italy,1,182,25,5,8000000,9000000,1,0.02197802197802198,0.05205155405070659,0.03637566137566137,0.3125,0.0005844535359438924,0.05979352822121862,0.0,,3558,51.16,50.0,0.21,4.03,1.12,0.2,0.0,0.13,0.47,38.89,0.05,3.85,2.47,79.35,86.54,55.56,0.49,7.1,4.58,0.7,11.83,0.0,0.0,Giovanni Di Lorenzo,Serie A,Italy,Europe,-0.8074070613503065,0.01607407407407407,0.0005432336547868624,0.0056,0.168,0.0112,Giovanni Di Lorenzo,1.0
Gonzalo Melero,Levante,2,Spain,1,183,25,4,3600000,4000000,1,0.007936507936507936,0.01434384758108908,0.01333866880085367,0.05,0.0,0.01135769953971352,8831.0,12344.0,1422,43.55,36.36,0.25,2.97,1.84,0.19,0.0,0.13,1.39,27.27,0.06,0.38,2.72,89.5,90.63,75.0,0.13,6.14,1.52,0.82,6.08,0.0,0.0,Gonzalo Melero,LaLiga,Spain,Europe,-0.84172867997518,0.010499999999999997,6.839150943396226e-05,0.0,0.0315,0.009,Gonzalo Melero,1.0
Guillermo Maripán,Monaco,3,Chile,1,193,25,5,18000000,15000000,1,0.01098901098901099,0.06221709097462358,0.04166666666666666,0.4285714285714285,0.0,0.07379686239424547,0.0,62782.75,2140,61.49,17.65,0.5,6.14,0.71,0.21,0.0,0.08,0.55,30.77,0.04,0.04,0.13,82.84,90.18,54.17,0.0,3.62,0.29,0.25,6.01,0.0,0.0,Guillermo Maripan,Ligue 1,Chile,South America,-0.815998566896847,0.016385185185185183,0.00019981864430468203,0.0,0.0672,0.0112,Guillermo Maripan,1.0
Harry Maguire,Manchester United,3,England,1,194,26,6,87000000,50000000,1,0.1538461538461539,0.1733353159659435,0.09090909090909091,2.083333333333333,0.005,0.3052875222654015,233140.0,503754.0,2781,67.79,20.0,0.45,6.18,0.68,0.19,0.03,0.1,0.65,45.0,0.0,0.16,0.87,88.87,91.96,69.31,0.06,8.09,0.74,0.36,9.71,0.0,0.0,Harry Maguire,Premier,England,Europe,3.631171664789198,0.3150000000000001,0.5367349056603776,0.07,4.2,0.14,Harry Maguire,1.0
Idrissa Gueye,PSG,2,Senegal,1,174,30,4,30000000,25000000,1,0.04201680672268908,0.08469972701571186,0.04857142857142857,0.6944444444444444,0.001666666666666667,0.1092777823540626,96773.0,175879.0,3049,47.14,41.94,0.24,5.31,1.48,0.18,0.0,0.0,0.56,21.05,0.03,0.47,1.33,87.4,89.51,64.1,0.09,8.8,1.53,0.62,8.29,0.0,0.0,Idrissa Gueye,Ligue 1,Senegal,Africa,-0.6168165635237306,0.044583333333333336,0.004183167452830187,0.009,0.44999999999999996,0.026999999999999996,Idrissa Gueye,1.0
Ihlas Bebou,Hoffenheim,1,Togo,1,183,25,4,8500000,12000000,1,0.0009535918626827716,0.005983783766668098,0.002152777777777778,0.1388888888888889,0.0,0.01876588338905911,0.0,14421.0,1130,33.33,25.0,0.08,2.55,0.8,0.08,0.0,0.32,2.23,42.86,0.24,3.35,6.93,71.97,79.42,45.45,0.56,3.58,2.95,0.64,5.65,0.24,0.48,Ihlas Bebou,Bundesliga,Togo,Africa,-0.8660736081816978,0.006429629629629633,3.7046652690426294e-05,0.0,0.033600000000000005,0.0048000000000000004,Ihlas Bebou,1.0
Ismaël Bennacer,Milan,2,France,0,175,21,5,16200000,12000000,1,0.01984126984126984,0.04331097421579498,0.02062074829931973,0.3333333333333333,0.0004761904761904762,0.0595819275887583,9294.0,121295.0,3171,47.14,22.22,0.29,6.26,1.26,0.2,0.0,0.0,0.53,27.78,0.06,0.61,3.45,87.5,91.14,62.29,0.15,8.49,1.87,0.97,9.19,0.82,1.87,Ismael Bennacer,Serie A,France,Europe,-0.7833013767713457,0.02216666666666666,0.0004224622641509432,0.0045,0.11249999999999999,0.013499999999999998,Ismael Bennacer,1.0
Ismaïla Sarr,Watford,1,Senegal,1,185,21,5,30000000,30000000,1,0.003496503496503497,0.008159716601765296,0.0078125,0.02884615384615385,0.0007692307692307692,0.005666911538381469,18898.0,91488.0,2927,30.16,50.0,0.03,1.57,1.11,0.18,0.0,0.25,1.6,40.38,0.15,2.18,7.47,77.32,82.94,38.1,0.52,1.63,2.52,0.58,3.66,0.0,0.0,Ismaila Sarr,Premier,Senegal,Africa,-0.5516024856658492,0.05037037037037037,0.0010074074074074078,0.02,0.2,0.04,Ismaila Sarr,1.0
Jakub Jankto,Sampdoria,2,Czech Republic,0,184,23,4,14500000,12000000,1,0.0119047619047619,0.01924241022926836,0.01428571428571429,0.0606060606060606,0.0,0.01541470698499108,0.0,,1074,20.0,50.0,0.17,3.94,0.5,0.17,0.0,0.0,1.76,23.81,0.0,3.44,1.42,80.74,87.0,43.48,0.34,5.2,5.11,1.34,8.21,0.0,0.67,Jakub Jankto,Serie A,Czech Republic,Europe,-0.7707255707800109,0.01608333333333333,0.00017946226415094338,0.0,0.06749999999999999,0.01125,Jakub Jankto,1.0
Javier Hernández Balcázar,Sevilla,1,Mexico,1,175,31,3,7750000,12000000,1,0.04090909090909091,0.04252529235326254,0.0390625,0.1424501424501425,0.003076923076923077,0.02688658474447864,9040261.0,5202109.0,1424,26.32,0.0,0.06,0.88,0.57,0.13,0.0,0.44,2.09,45.45,0.06,0.95,2.02,72.15,75.52,55.56,0.0,2.21,1.33,1.01,2.53,0.0,0.0,Javier Hernandez Balcazar,LaLiga,Mexico,North America,3.0657718216890846,0.36666666666666675,0.36834716981132076,0.12,4.0,0.2,Javier Hernandez Balcazar,1.0
Jean-Philippe Gbamin,Everton,2,Côte d'Ivoire,1,186,23,5,25000000,28000000,1,0.007936507936507936,0.01458630264516384,0.008072916666666666,0.08333333333333333,0.0,0.01770620472797648,0.0,35272.0,2810,47.0,0.0,0.13,5.35,1.28,0.1,0.0,0.06,1.12,20.0,0.03,1.02,3.23,82.56,87.41,57.64,0.22,6.82,1.67,1.06,5.89,0.1,0.0,Jean-Philippe Gbamin,Premier,Côte d'Ivoire,Africa,-0.8502698877478214,0.008625,9.241450471698113e-05,0.0,0.049499999999999995,0.0045,Jean-Philippe Gbamin,1.0
Jeff Reine-Adélaïde,Olympique Lyonnais,2,France,1,184,21,5,25000000,11000000,1,0.007936507936507936,0.01204652692343791,0.007865646258503401,0.0625,0.0,0.01300842033488039,0.0,206474.0,2683,28.57,0.0,0.03,2.45,1.07,0.07,0.0,0.1,1.17,45.71,0.1,0.94,9.26,85.67,87.91,70.27,0.34,4.09,1.71,0.87,4.46,0.0,0.03,Jeff Reine-Adelaide,Ligue 1,France,Europe,-0.840154184966022,0.008916666666666666,0.000132,0.0,0.0765,0.0045,Jeff Reine-Adelaide,1.0
Joachim Andersen,Olympique Lyonnais,3,Denmark,1,192,23,5,24000000,25000000,1,0.01098901098901099,0.05371789656038953,0.03708791208791209,0.2857142857142857,0.0,0.05823892936593031,0.0,,3066,51.57,30.77,0.21,4.9,0.85,0.21,0.0,0.0,0.29,40.0,0.0,0.06,0.68,90.85,95.04,62.75,0.06,7.72,0.35,0.32,10.51,0.0,0.0,Joachim Andersen,Ligue 1,Denmark,Europe,-0.8339057431385627,0.013792592592592592,0.00013101730258560448,0.0,0.056,0.0112,Joachim Andersen,1.0
Joan Jordán,Sevilla,2,Spain,1,184,24,4,14000000,12000000,1,0.003968253968253968,0.01066665585702457,0.00639297385620915,0.08888888888888888,0.0,0.01510123649154473,0.0,17606.0,3043,52.22,13.64,0.09,3.84,1.77,0.3,0.0,0.12,1.57,30.19,0.09,1.6,2.69,85.84,88.52,72.26,0.21,8.99,2.22,0.35,7.51,1.63,3.43,Joan Jordan,LaLiga,Spain,Europe,-0.8698598787610426,0.005749999999999999,3.661556603773584e-05,0.0,0.036,0.0045,Joan Jordan,1.0
João Cancelo,Manchester City,3,Portugal,1,182,25,6,65000000,55000000,1,0.07692307692307693,0.1316704957173493,0.1180555555555556,0.4210526315789473,0.01,0.07516054793565541,0.0,1450078.0,2096,36.84,37.5,0.17,3.31,1.37,0.26,0.0,0.04,1.03,25.0,0.09,4.81,6.83,84.98,91.28,63.11,0.52,6.01,5.45,1.2,10.65,0.0,0.52,Joao Cancelo,Premier,Portugal,Europe,0.6946550420322017,0.19703703703703712,0.025345772187281627,0.07,1.12,0.14,Joao Cancelo,1.0
Joelinton,Newcastle United,1,Brazil,1,186,22,6,44000000,35000000,1,0.003496503496503497,0.005167108145541605,0.004464285714285714,0.025,0.0,0.00469320604393068,0.0,105491.0,2259,34.3,16.67,0.08,2.83,2.19,0.2,0.0,0.28,2.11,45.28,0.12,0.52,5.1,82.35,83.06,63.64,0.52,2.43,1.67,0.52,3.31,0.0,0.0,Joelinton,Premier,Brazil,South America,-0.7612195172815878,0.027777777777777776,0.0003383647798742139,0.0,0.12,0.02,Joelinton,1.0
Jonas Martin,Rennes,2,France,1,184,29,3,4000000,5000000,1,0.003968253968253968,0.00987810447874694,0.006802721088435374,0.05357142857142857,0.0,0.01082440402177144,25899.0,,2188,46.81,60.0,0.25,4.48,1.44,0.37,0.0,0.12,0.78,57.89,0.04,0.86,1.89,90.41,92.53,71.28,0.29,8.23,1.36,0.62,7.86,0.29,0.16,Jonas Martin,Ligue 1,France,Europe,-0.8693949751566218,0.005833333333333334,2.6271226415094338e-05,0.0,0.026999999999999996,0.0045,Jonas Martin,1.0
Jonathan Rodríguez Menéndez,Lazio,1,Spain,0,179,27,4,1450000,10000000,1,0.001589319771137953,0.009213885376463433,0.00320843587097457,0.2361111111111111,0.0,0.03203178783282823,22702.0,,3131,12.12,0.0,0.0,2.36,0.92,0.09,0.0,0.14,1.64,40.35,0.29,5.52,7.04,63.9,75.94,41.12,0.95,3.36,4.83,1.52,5.66,2.53,2.73,Jonathan Rodriguez Menendez,Serie A,Spain,Europe,-0.8422237299384613,0.01066666666666667,0.00010491169811320757,0.0,0.054400000000000004,0.008,Jonathan Rodriguez Menendez,1.0
Jonathan Schmid,Freiburg,3,France,1,179,28,0,4000000,5000000,1,0.005494505494505494,0.08103036417330438,0.02041666666666667,0.5,0.0,0.133251553141758,0.0,0.0,2650,37.5,14.29,0.2,4.99,0.61,0.03,0.0,0.1,0.54,43.75,0.24,2.07,1.46,83.05,88.31,60.4,0.51,4.31,2.45,0.44,8.22,1.02,1.87,Jonathan Schmid,Bundesliga,France,Europe,-0.8834337816997481,0.0030599999999999994,1.024451320754717e-05,0.0,0.01188,0.00216,Jonathan Schmid,1.0
Jordan Ayew,Crystal Palace,1,France,1,182,27,3,2800000,8000000,1,0.002225047679593134,0.01150052372049704,0.005535811546840959,0.1111111111111111,0.0002380952380952381,0.01933944887261865,27226.0,117664.25,1250,25.0,37.5,0.0,2.81,2.23,0.29,0.0,0.07,1.37,15.79,0.07,1.58,4.54,78.63,87.0,25.0,0.29,1.22,1.44,0.79,1.51,0.0,0.0,Jordan Ayew,Premier,France,Europe,-0.8157577080281817,0.015407407407407406,0.0002447259818308874,0.0016,0.1024,0.012,Jordan Ayew,1.0
Jordan Ferri,Montpellier,2,France,1,173,27,5,2000000,4000000,1,0.003968253968253968,0.01184590467230208,0.006101190476190476,0.09999999999999999,0.0,0.01936828829480731,0.0,117470.0,2141,31.43,50.0,0.04,3.53,1.77,0.21,0.0,0.08,0.59,21.43,0.04,1.26,2.82,85.43,89.93,63.25,0.46,8.95,2.82,1.18,9.79,0.0,0.0,Jordan Ferri,Ligue 1,France,Europe,-0.8686931606411735,0.005958333333333332,3.1933372641509434e-05,0.0,0.0315,0.0045,Jordan Ferri,1.0
Joselu,Deportivo Alavés,1,Germany,1,192,29,3,2240000,4000000,1,0.001589319771137953,0.006032546719215563,0.003768939393939394,0.04248366013071896,0.0,0.007548786596267776,100155.0,,667,44.44,40.0,0.0,2.56,0.81,0.13,0.0,0.27,1.89,35.71,0.0,0.81,1.75,73.21,75.95,40.0,0.0,1.75,0.4,0.13,2.56,0.0,0.0,Joselu,LaLiga,Germany,Europe,-0.8452439609947008,0.010400000000000001,0.00012015094339622642,0.0,0.062400000000000004,0.008,Joselu,1.0
Juanmi Jiménez,Real Betis,1,Spain,1,172,26,5,8000000,8000000,1,0.001907183725365543,0.009912745006320197,0.003841991341991342,0.1527777777777778,0.0,0.02209214758175509,4728.0,65948.0,1610,41.3,36.84,0.0,2.18,1.51,0.22,0.06,0.28,2.29,48.78,0.11,0.5,2.07,82.84,85.63,58.33,0.17,1.29,1.06,0.28,1.9,0.0,0.0,Juanmi Jimenez,LaLiga,Spain,Europe,-0.8436492655757668,0.010755555555555553,5.8195723270440265e-05,0.0,0.033600000000000005,0.009600000000000001,Juanmi Jimenez,1.0
Jules Koundé,Sevilla,3,France,1,180,21,5,25000000,15000000,1,0.01098901098901099,0.03826887544344042,0.02904040404040404,0.1666666666666667,0.0,0.03446751222223503,5320.0,,3562,53.54,20.0,0.38,5.86,0.61,0.1,0.0,0.0,0.28,18.18,0.03,0.18,0.68,86.14,92.56,50.54,0.08,6.97,0.86,0.93,10.26,0.03,0.0,Jules Kounde,LaLiga,France,Europe,-0.8515259070362386,0.009333333333333334,1.5384150943396227e-05,0.0,0.0224,0.0112,Jules Kounde,1.0
Julian Brandt,Borussia Dortmund,2,Germany,1,185,23,5,25000000,50000000,1,0.07142857142857142,0.09509605312954264,0.0625,0.75,0.005,0.1158617032813438,22464.0,,2800,36.84,0.0,0.03,2.15,0.42,0.0,0.0,0.23,1.93,41.67,0.35,2.09,4.24,82.87,85.41,67.05,0.8,5.24,4.44,1.86,8.23,1.22,3.12,Julian Brandt,Bundesliga,Germany,Europe,0.41799961922174744,0.16111111111111112,0.04742138364779872,0.075,1.2,0.075,Julian Brandt,1.0
Junior Firpo,Barcelona,3,Dominican Republic,0,184,23,5,20000000,25000000,1,0.03296703296703297,0.1632126161666694,0.08333333333333333,1.571428571428571,0.0,0.2477224980755588,15786.0,70893.0,2067,55.74,25.0,0.13,4.22,1.26,0.3,0.0,0.13,0.87,45.0,0.17,2.74,3.13,84.95,89.82,65.85,0.57,3.92,2.05,0.13,6.66,0.0,0.0,Junior Firpo,LaLiga,Dominican Republic,South America,-0.742611234194394,0.033496296296296295,0.0007910894199860236,0.0,0.1456,0.0224,Junior Firpo,1.0
Kenneth Omeruo,Leganés,3,Nigeria,1,185,25,5,5000000,5000000,1,0.01098901098901099,0.02789745584544203,0.02178030303030303,0.09523809523809523,0.0,0.02290385832602923,89549.0,,2568,58.76,60.0,0.35,6.87,0.6,0.25,0.0,0.0,0.11,33.33,0.0,0.04,0.49,85.22,90.48,56.95,0.04,4.35,0.42,0.25,6.69,0.04,0.0,Kenneth Omeruo,LaLiga,Nigeria,Africa,-0.8200477383557001,0.009851851851851855,8.749461914744935e-05,0.0,0.056,0.0056,Kenneth Omeruo,1.0
Kerem Demirbay,Bayer Leverkusen,2,Germany,0,183,25,5,32000000,32000000,1,0.01984126984126984,0.05777422580066441,0.03015151515151515,0.9375,0.0005555555555555556,0.1291110626418681,0.0,0.0,2121,36.36,42.86,0.34,4.63,1.87,0.25,0.0,0.17,2.5,27.12,0.3,2.16,5.43,82.23,86.69,64.06,0.85,8.7,4.2,1.61,9.84,1.4,3.48,Kerem Demirbay,Bundesliga,Germany,Europe,-0.7615962099669151,0.026583333333333334,0.000809441037735849,0.0045,0.20249999999999999,0.018,Kerem Demirbay,1.0
Kevin-Prince Boateng,Fiorentina,1,Germany,1,185,31,2,1500000,7000000,1,0.03246753246753247,0.05321379877117057,0.0244047619047619,1.333333333333333,0.001326259946949602,0.1790787060418969,1658112.0,0.0,1232,31.17,0.0,0.07,2.26,2.12,0.15,0.0,0.29,2.19,40.0,0.0,0.37,0.95,81.76,83.38,66.67,0.44,2.63,1.17,1.02,2.05,0.0,0.0,Kevin-Prince Boateng,Serie A,Germany,Europe,0.1953688068773669,0.18148148148148144,0.28647323549965054,0.04,4.0,0.08,Kevin-Prince Boateng,1.0
Kieran Trippier,Atlético Madrid,3,England,1,173,28,3,22000000,35000000,1,0.1538461538461539,0.06296638176824966,0.04969135802469136,0.2,0.0025,0.04725170662852144,0.0,0.0,2427,45.45,14.29,0.15,5.38,0.7,0.07,0.0,0.04,0.3,37.5,0.07,4.56,1.04,79.92,88.81,52.05,0.52,7.94,5.71,2.22,14.39,1.11,2.63,Kieran Trippier,LaLiga,England,Europe,3.465623314901472,0.30333333333333345,0.6016830188679246,0.07,5.180000000000001,0.14,Kieran Trippier,1.0
Koffi Djidji,Torino,3,France,1,184,26,2,3000000,5000000,1,0.01098901098901099,0.02999783193080997,0.02225274725274725,0.1388888888888889,0.002307692307692307,0.02732205039509236,0.0,756892.0,1602,48.48,37.5,0.67,6.07,0.73,0.11,0.0,0.0,0.11,50.0,0.0,0.11,1.12,87.03,92.36,53.49,0.0,4.72,0.51,0.34,7.25,0.0,0.0,Koffi Djidji,Serie A,France,Europe,-0.8636667198175678,0.007674074074074074,0.0001328910132774284,0.0,0.0784,0.0056,Koffi Djidji,1.0
Kōnstantinos Manōlas,Napoli,3,Greece,1,189,27,5,36000000,45000000,1,0.07692307692307693,0.03331900052825421,0.02380952380952381,0.1428571428571428,0.0,0.02924982969880898,0.0,25622.0,2454,63.96,42.86,0.59,6.27,1.06,0.22,0.0,0.04,0.33,11.11,0.0,0.0,0.29,92.47,95.41,59.49,0.07,3.63,0.22,0.15,5.32,0.0,0.0,Konstantinos Manolas,Serie A,Greece,Europe,-0.18344667765499523,0.12185185185185185,0.0020682040531097134,0.07,0.28,0.14,Konstantinos Manolas,1.0
Kwon Chang-hoon,Freiburg,1,Korea Republic,0,173,24,2,2000000,5500000,1,0.0006357279084551812,0.1492725201570764,0.1111111111111111,1.0,0.001290322580645161,0.1742008376976576,751403.0,,991,39.47,0.0,0.0,2.63,0.73,0.09,0.0,0.18,1.82,35.0,0.0,2.54,4.18,74.68,83.14,33.33,0.27,3.27,3.09,0.73,4.45,0.54,2.09,Kwon Chang-hoon,Bundesliga,Korea Republic,Asia,-0.8701780555883321,0.004474074074074074,1.8198183088749125e-05,0.0,0.024,0.0032,Kwon Chang-hoon,1.0
