0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.0112,0.0056,0.0112,0.0112,0.0112,0.0336,0.0112,0.0112,0.0112,0.0336,0.0112,0.0224,0.0224,0.0112,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0056,0.0112,0.0224,0.0056,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112
0.0224,0.0224,0.0224,0.0224,0.0336,0.0336,0.0448,0.0112,0.0224,0.0112,0.0112,0.0224,0.0112,0.0112,0.0112,0.0112,0.0056,0.0056,0.0112,0.0336,0.0112,0.0224,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0224,0.0056,0.0112,0.0112,0.0112,0.0056,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0448,0.0224,0.0112,0.0224,0.0112
0.0336,0.0112,0.0112,0.0112,0.0056,0.0056,0.0112,0.0112,0.0056,0.0056,0.0224,0.0112,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0224,0.0112,0.0056,0.0112,0.0112,0.0224,0.0,0.0224,0.0056,0.0224,0.0112,0.0112,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.056,0.0224
0.0112,0.0112,0.0056,0.0056,0.0056,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0112,0.0112,0.0112,0.0056,0.0,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0224,0.0112,0.0112,0.0112,0.0056,0.0056,0.0112,0.0112,0.0112,0.0784,0.0336,0.0112,0.0112,0.0112,0.0112,0.0672,0.0224,0.0056,0.0112,0.0112,0.0112,0.0112,0.0056,0.0056,0.0056,0.0112,0.0112
0.0112,0.0056,0.0056,0.0056,0.0056,0.0112,0.0,0.0,0.0056,0.0056,0.0112,0.0056,0.0112,0.0224,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0224,0.056,0.0224,0.0224,0.0224,0.0,0.0056,0.0112,0.0112,0.0448,0.056,0.0112,0.0112,0.0056,0.0224,0.0112,0.0224,0.0112,0.0056,0.0112,0.0112,0.0224,0.0112,0.0112,0.0056,0.0112,0.0224,0.0056,0.0112,0.0056,0.0112
0.0112,0.0224,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0336,0.0224,0.0112,0.0056,0.0224,0.0112,0.0112,0.0224,0.0,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0056,0.0112,0.0112,0.0224,0.0056,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.056,0.0056,0.0112,0.0784,0.0112,0.0112,0.0112,0.0224,0.0112,0.0224,0.0112,0.0,0.0112,0.0224,0.0112
0.0224,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0336,0.0896,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0056,0.0336,0.0672,0.0224,0.0056,0.0112,0.0112,0.0112,0.0224,0.0448,0.0336,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0056,0.0336,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112
0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0336,0.0112,0.0056,0.0056,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0056,0.0224,0.0224,0.0056,0.0112,0.0056,0.0056,0.0112,0.0112,0.0056,0.0112,0.0056,0.0056,0.0056,0.0056,0.0056,0.0,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0056
0.0056,0.0056,0.0056,0.0112,0.0056,0.0112,0.0,0.0056,0.0056,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0,0.0056,0.0112,0.0056,0.0112,0.0056,0.0056,0.0112,0.0056,0.0112,0.0056,0.0056,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.056,0.0112,0.0336,0.0224,0.0224,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0056,0.0056,0.0112
0.0224,0.0336,0.0112,0.0112,0.0056,0.0056,0.0112,0.0112,0.0224,0.0112,0.0112,0.0224,0.0224,0.0112,0.0112,0.0224,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0,0.0112,0.0056,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0112,0.0112,0.0056,0.0056,0.0112,0.0056,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0056,0.0056,0.0056,0.0112
0.0,0.0056,0.0,0.0056,0.0112,0.0056,0.0112,0.0056,0.0112,0.0112,0.0056,0.0056,0.0112,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0056,0.0,0.0056,0.0112,0.0112,0.0056,0.0056,0.0056,0.0,0.0112,0.0056,0.0056,0.0056,0.0056,0.0056,0.0112,0.0112,0.0056,0.0056,0.0056,0.0112,0.0224,0.1232,0.0112,0.0112,0.0056,0.0112,0.0224,0.0056,0.0112,0.0056,0.0112,0.0224
0.0112,0.0112,0.0112,0.0112,0.0336,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0112,0.0112,0.0224,0.0224,0.0448,0.0448,0.0224,0.0112,0.0336,0.0224,0.0336,0.0336,0.0336,0.0336,0.0112,0.0112,0.0224,0.0224,0.0448,0.0448,0.056,0.0224
0.0056,0.0056,0.0224,0.0056,0.0112,0.0056,0.0112,0.0112,0.0056,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0056,0.0112,0.0056,0.0112,0.0056,0.0056,0.0112,0.0112,0.0056,0.0112,0.0056,0.0112,0.0112,0.0056,0.0056,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0,0.0112,0.0,0.0112,0.0056,0.0112,0.0056
0.0,0.0056,0.0056,0.0056,0.0112,0.0112,0.0056,0.0056,0.0056,0.0056,0.0112,0.0,0.0056,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0672,0.056,0.0336,0.0112,0.0112,0.0112,0.0336,0.0448,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0336,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0336,0.0224,0.0056,0.0112,0.0336,0.0112,0.0112,0.0056,0.056,0.0056
0.0112,0.0056,0.0056,0.0056,0.0,0.0056,0.0056,0.0056,0.0056,0.0056,0.0112,0.0112,0.0224,0.0112,0.0112,0.0112,0.0056,0.0112,0.0056,0.0056,0.0112,0.0056,0.0056,0.0056,0.0224,0.0056,0.0056,0.0056,0.0056,0.0112,0.0056,0.0,0.0056,0.0112,0.0,0.0056,0.0056,0.0,0.0056,0.0224,0.0056,0.0056,0.0112,0.0056,0.0056,0.0112,0.0224,0.0056,0.0112,0.0056,0.0,0.0056,0.0,0.0056
0.0112,0.0224,0.0056,0.0056,0.0056,0.0112,0.0,0.0056,0.0112,0.0112,0.0112,0.0224,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0056,0.0112,0.0112,0.0056,0.0056,0.0056,0.0056,0.0056,0.0112,0.0056,0.0112,0.0,0.0056,0.0056,0.0112,0.0112,0.0056,0.0112,0.0112,0.0056,0.0056,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112
0.0112,0.0224,0.0112,0.0112,0.0056,0.0112,0.0224,0.0224,0.0224,0.0112,0.0112,0.0112,0.0224,0.0056,0.0056,0.0336,0.0224,0.0112,0.0224,0.0112,0.0224,0.0112,0.0224,0.0112,0.0112,0.0336,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.056,0.0224,0.0112,0.0112,0.0112,0.0224,0.0112,0.0056,0.0112,0.0112,0.0112,0.0224,0.0112,0.0224,0.0112,0.0112,0.0056,0.0336,0.0336
0.0056,0.0112,0.0112,0.0056,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0336,0.0112,0.0224,0.0112,0.0224,0.0448,0.056,0.0224,0.0112,0.0112,0.0224,0.0056,0.0112,0.0112,0.0056,0.0056,0.0056,0.0056,0.0112,0.0056,0.0112,0.0,0.0056,0.0112,0.0056,0.0112,0.0056,0.0112,0.0112,0.0056,0.0056,0.0112,0.0056,0.0056,0.0056,0.0056,0.0112,0.0224,0.0056,0.0056,0.0056,0.0056
0.0056,0.0112,0.0056,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0,0.0056,0.0112,0.0224,0.0112,0.0112,0.0056,0.0112,0.0056,0.0112,0.0224,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0,0.0056,0.0112,0.0056,0.0112,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0112,0.0056,0.0056,0.0112,0.0056,0.0056,0.0,0.0056,0.0056,0.0112,0.0,0.0056
0.0112,0.0112,0.0056,0.0,0.0056,0.0056,0.0,0.0056,0.0056,0.0056,0.0056,0.0112,0.0112,0.056,0.168,0.0336,0.0112,0.0112,0.0056,0.0112,0.0112,0.0224,0.0112,0.0224,0.0224,0.0224,0.0672,0.0112,0.0448,0.0224,0.0112,0.0112,0.0056,0.0224,0.0112,0.0056,0.0056,0.0112,0.0112,0.0,0.0056,0.0224,0.0336,0.0224,0.0112,0.0112,0.0112,0.0112,0.0224,0.0056,0.0112,0.0112,0.0224,0.0672
0.0112,0.0056,0.0112,0.0,0.0056,0.0056,0.0056,0.0056,0.0,0.0112,0.0,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0336,0.0224,0.0112,0.0112,0.0112,0.0056,0.0112,0.0056,0.0112,0.0112,0.0056,0.0,0.0056,0.0056,0.0112,0.0056,0.0,0.0056,0.0056,0.0056,0.0056,0.0112,0.0056,0.0112,0.0056,0.0056,0.0
0.0056,0.0056,0.0056,0.0,0.0056,0.0,0.0,0.0056,0.0056,0.0056,0.0112,0.0056,0.0336,0.0224,0.0896,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0056,0.0056,0.0,0.0112,0.0112,0.0112,0.0,0.0112,0.0112,0.0056,0.0112,0.0672,0.0112,0.0056,0.0224,0.0112,0.0,0.0112,0.0112,0.0112,0.0224,0.0056,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112
0.0112,0.0224,0.056,0.0224,0.0448,0.0112,0.0112,0.0056,0.0224,0.0336,0.0112,0.0112,0.0112,0.0056,0.0112,0.0056,0.0056,0.0056,0.0112,0.0056,0.0112,0.0056,0.0112,0.0056,0.0056,0.0056,0.0,0.0056,0.0056,0.0,0.0112,0.0,0.0,0.0056,0.0112,0.0056,0.0056,0.0056,0.0112,0.0056,0.0,0.0112,0.0112,0.0112,0.0056,0.0056,0.0056,0.0056,0.0112,0.0224,0.0056,0.0,0.0056,0.0056
0.0,0.0,0.0,0.0056,0.0056,0.0056,0.0056,0.0056,0.0112,0.0056,0.0056,0.0,0.0112,0.0112,0.0056,0.0056,0.0056,0.0056,0.0112,0.0056,0.0112,0.0112,0.056,0.0112,0.0224,0.0112,0.0224,0.0112,0.0112,0.0056,0.0056,0.0056,0.0112,0.0112,0.0224,0.0112,0.0112,0.0112,0.0056,0.0112,0.0056,0.0056,0.0112,0.0112,0.0056,0.0056,0.0056,0.0056,0.0112,0.0,0.0,0.0112,0.0112,0.0056
0.0056,0.0112,0.0,0.0056,0.0,0.0112,0.0112,0.0112,0.0056,0.056,0.0672,0.0112,0.0112,0.0056,0.0056,0.0112,0.0112,0.0056,0.0112,0.0056,0.0056,0.0056,0.0112,0.0056,0.0056,0.0112,0.0056,0.0112,0.0112,0.0,0.0056,0.0056,0.0056,0.0056,0.0112,0.0112,0.0224,0.0224,0.0,0.0056,0.0056,0.0112,0.0112,0.0112,0.0056,0.0112,0.0056,0.0056,0.0112,0.0112,0.0224,0.0056,0.0056,0.0112
0.0056,0.0112,0.0112,0.0112,0.0112,0.0224,0.0056,0.0112,0.0112,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0224,0.0056,0.0112,0.0112,0.0224,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0224,0.0224,0.0056,0.0056,0.0056,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0336,0.0112,0.0224,0.0224,0.0336,0.0336,0.0336,0.0224,0.1344,0.056
0.0056,0.0056,0.0056,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0056,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0056,0.0056,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0336,0.0056,0.0056,0.0112,0.0112,0.0112,0.0224,0.0112,0.0056,0.0,0.0056,0.0,0.0224,0.0112,0.0112,0.0112,0.0056,0.0112,0.0056
0.0056,0.0112,0.0056,0.0112,0.0056,0.0112,0.0056,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0056,0.0112,0.0056,0.0112,0.0112,0.0,0.0112,0.0336,0.0112,0.0056,0.0,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0056,0.0112,0.0112,0.0056,0.0056,0.0112,0.0056,0.0056,0.0056,0.0,0.0112,0.0112,0.0112,0.0056,0.0112,0.0056,0.0112,0.0056,0.0112
0.0112,0.0056,0.0224,0.0112,0.0336,0.0112,0.0056,0.0112,0.0056,0.0112,0.0224,0.0224,0.0448,0.0448,0.0336,0.0336,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0056,0.0112,0.0112,0.0224,0.0112,0.0224,0.0112,0.0112,0.0112,0.0112,0.0224,0.0224,0.0112,0.0224,0.0224,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0,0.0112
0.0056,0.0056,0.0056,0.0112,0.0056,0.0056,0.0112,0.0056,0.0336,0.0112,0.0224,0.0056,0.0112,0.0112,0.0112,0.0224,0.0112,0.0448,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0,0.0224,0.0056,0.0056,0.0112,0.0056,0.0112,0.0112,0.0056,0.0,0.0112,0.0112,0.0336,0.0112,0.0112,0.0056,0.0056,0.0112,0.0112,0.0,0.0,0.0056,0.0056,0.0056,0.0,0.0056,0.0112,0.0112,0.0056,0.0056
0.0112,0.0112,0.0112,0.0,0.0056,0.0056,0.0056,0.0056,0.0056,0.0,0.0056,0.0056,0.0056,0.0112,0.0112,0.0112,0.0056,0.0056,0.0112,0.0056,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0224,0.0224,0.0056,0.0056,0.0224,0.0224,0.0112,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0,0.0,0.0112,0.0112,0.0224,0.0056,0.0056,0.0224,0.0112,0.0112,0.0112
0.0112,0.0224,0.0112,0.0112,0.0224,0.0112,0.0112,0.0112,0.0112,0.0056,0.0056,0.0224,0.0112,0.0224,0.0336,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0056,0.0112,0.0112,0.0112,0.0224,0.0112,0.0336,0.0112,0.0112,0.0224,0.0056,0.0112,0.0112,0.0224,0.0112,0.0336,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0056,0.0056,0.0112
0.0112,0.0112,0.0056,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0224,0.0112,0.0112,0.0056,0.0224,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0784,0.0448,0.0448,0.0056,0.0056,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0056,0.0,0.0056,0.0224,0.0224,0.0336,0.0224,0.0112,0.0056,0.0112,0.0224,0.0112,0.0224,0.0112,0.0112,0.0112,0.0112,0.0056
0.0112,0.0112,0.0112,0.0056,0.0056,0.0112,0.0112,0.0112,0.0056,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0056,0.0056,0.0056,0.0056,0.0112,0.0056,0.0056,0.0056,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0056,0.0056,0.0112,0.0056,0.0056,0.0112,0.0056,0.0112,0.0056,0.0112,0.0056,0.0224,0.0056,0.0112,0.0112,0.0056,0.0112,0.0336
0.0112,0.0056,0.0056,0.0056,0.0056,0.0,0.0056,0.0056,0.0056,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0056,0.0112,0.0056,0.0224,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0056,0.0112,0.0112,0.0056,0.0112,0.0056,0.0056,0.0056,0.0112,0.0224,0.0112,0.0112,0.0112,0.0056,0.0056,0.0112,0.0112
0.0056,0.0112,0.0112,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0112,0.0112,0.0112,0.224,0.0448,0.0224,0.0448,0.0224,0.0112,0.0224,0.0336,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0224,0.0224,0.0112,0.0112,0.0224,0.0112,0.0112,0.0224,0.0336,0.0112,0.0112,0.0,0.0056,0.0112,0.0056,0.0056,0.0056,0.0056,0.0056
0.0056,0.0112,0.0056,0.0,0.0056,0.0056,0.0112,0.0112,0.0224,0.0896,0.0224,0.0112,0.0336,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0056,0.0,0.0112,0.0056,0.0112,0.0056,0.0112,0.0056,0.0112,0.0112,0.0224,0.0224,0.0056,0.0056,0.0224,0.0056,0.0,0.0224,0.0112,0.0112,0.0112,0.0056,0.0056,0.0112,0.0,0.0056,0.0112,0.0056,0.0056
0.0056,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0056,0.0224,0.0056,0.0112,0.0224,0.0056,0.0112,0.0056,0.0112,0.0056,0.0056,0.0224,0.0112,0.0056,0.0056,0.0,0.0224,0.0112,0.0112,0.0112,0.0056,0.0056,0.0112,0.0112,0.0112,0.0056,0.0,0.0112,0.0112,0.0056,0.0,0.0056,0.0224,0.0056,0.0112,0.0,0.0
0.0224,0.0112,0.0224,0.0112,0.0112,0.0056,0.0112,0.0056,0.0112,0.0112,0.0224,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0112,0.0224,0.0056,0.0112,0.0056,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0056,0.0112,0.0056,0.0112,0.0112,0.0056,0.0056,0.0056,0.0224,0.0112,0.0112,0.0112,0.0056,0.0056,0.0056,0.0056,0.0112
0.0,0.0,0.0,0.0,0.0056,0.0056,0.0056,0.0056,0.0,0.0,0.0,0.0056,0.0056,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0056,0.0,0.0112,0.0056,0.0,0.0224,0.0224,0.0056,0.0224,0.0224,0.0224,0.0112,0.0,0.0112,0.0056,0.056,0.0448,0.0112,0.0056,0.0056,0.0112,0.0056,0.0224,0.0112,0.0056,0.0056,0.0056,0.0056,0.0056
0.0112,0.0112,0.0112,0.0224,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0112,0.0224,0.0056,0.0112,0.0112,0.0112,0.0112,0.0224,0.0056,0.0112,0.0224,0.0056,0.0112,0.0224,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0224,0.0056,0.0,0.0056,0.0056,0.0056,0.0112,0.0112,0.0056,0.0056,0.0224,0.0112,0.0112,0.0112,0.0056,0.0224,0.0112,0.0112
0.0056,0.0112,0.0,0.0056,0.0056,0.0112,0.0056,0.0056,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0056,0.0056,0.0056,0.0112,0.0056,0.0112,0.0056,0.0056,0.0056,0.0112,0.0056,0.0112,0.0056,0.0112,0.0224,0.0056,0.0112,0.0112,0.0672,0.056,0.0112,0.0112,0.0,0.0056,0.0056,0.0112,0.0,0.0112,0.0112,0.0112,0.0112,0.0056,0.0224,0.0224,0.0112,0.0224
0.0112,0.0056,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0,0.0112,0.0336,0.0224,0.0056,0.0112,0.0112,0.0056,0.0056,0.0056,0.0112,0.0112,0.0056,0.0056,0.0,0.0056,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0224,0.0112,0.0056,0.0112,0.0056,0.0112,0.0056,0.0056
0.0,0.0056,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0112,0.0784,0.0224,0.0112,0.0056,0.0056,0.0,0.0056,0.0056,0.0,0.0,0.0056,0.0056,0.0112,0.0056,0.0056,0.0056,0.0112,0.0112,0.0056,0.0056,0.0056,0.0112,0.0056,0.0112,0.0336,0.0112,0.0112,0.0112,0.0,0.0056,0.0112,0.0,0.0112,0.0056,0.0056,0.0112,0.0056,0.0056,0.0056,0.0056,0.0,0.0
0.0112,0.0112,0.0112,0.056,0.0448,0.0336,0.0224,0.0056,0.0056,0.0,0.0056,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0,0.0112,0.0112,0.0056,0.0056,0.0056,0.0112,0.0112,0.0056,0.0112,0.0056,0.0056,0.0056,0.0056,0.0056,0.0112,0.0112,0.0056,0.0056,0.0112,0.0056,0.0056,0.0056,0.0056,0.0056,0.0,0.0056,0.0056,0.0056,0.0056,0.0112,0.0112
0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0112,0.0112,0.0224,0.0112,0.0112,0.0056,0.0112,0.0112,0.0224,0.0112,0.0112,0.0112,0.0056,0.0056,0.0056,0.0056,0.0056,0.0,0.0,0.0056,0.0056,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0224,0.0112
0.0056,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0056,0.0,0.0056,0.0056,0.0,0.0112,0.0112,0.0224,0.0112,0.0056,0.0112,0.0056,0.0112,0.0112,0.0056,0.0112,0.0056,0.0112,0.0056,0.0056,0.0112,0.0112,0.0056,0.0,0.0056,0.0,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0224,0.0224,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0,0.0112,0.0112,0.0112,0.0056,0.0224
0.0056,0.0112,0.0,0.0112,0.0,0.0056,0.0,0.0112,0.0056,0.0056,0.0,0.0112,0.0,0.0,0.0112,0.0112,0.0112,0.0056,0.0056,0.0056,0.0112,0.0112,0.0056,0.0112,0.0056,0.0056,0.0056,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0056,0.0056,0.0112,0.0224,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0056,0.0056,0.0112,0.0112,0.0056,0.0056
0.0112,0.0224,0.0112,0.0112,0.0112,0.0056,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0056,0.0056,0.0112,0.0112,0.0056,0.0056,0.0056,0.0112,0.0056,0.0056,0.0056,0.0056,0.0,0.0056,0.0112,0.0,0.0056,0.0,0.0056,0.0056,0.0056,0.0056,0.0056,0.0112,0.0,0.0112,0.0112,0.0056,0.0224,0.0,0.0056,0.0,0.0056,0.0112,0.0056
0.0224,0.0112,0.0224,0.0112,0.0112,0.0056,0.0056,0.0,0.0056,0.0056,0.0112,0.0056,0.0056,0.0056,0.0112,0.0112,0.0224,0.0224,0.0112,0.0112,0.0056,0.0112,0.0056,0.0,0.0056,0.0112,0.0056,0.0056,0.0056,0.0056,0.0112,0.0672,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0112,0.0056,0.0056,0.0056,0.0056,0.0112,0.0056,0.0,0.0224,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056
0.0,0.0112,0.0112,0.0224,0.0672,0.1344,0.112,0.0224,0.0224,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0112,0.0056,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0,0.0056,0.0224,0.0224,0.0112,0.0,0.0056,0.0112,0.0056,0.0056,0.0,0.0056,0.0112,0.0056,0.0112,0.0056,0.0056,0.0056,0.0112,0.0112,0.0112,0.0056,0.0056,0.0056,0.0056,0.0056,0.0112,0.0112,0.0056,0.0112
0.0,0.0112,0.056,0.0224,0.0224,0.0448,0.1568,0.0112,0.0112,0.0112,0.0056,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0112,0.0056,0.0056,0.0056,0.0056,0.0112,0.0056,0.0056,0.0056,0.0,0.0,0.0056,0.0,0.0,0.0,0.0056,0.0056,0.0,0.0112,0.0,0.0112,0.0056,0.0056,0.0056
